index,tags,text,top_sent_1,top_sent_tag_1,top_sent_score_1,top_sent_2,top_sent_tag_2,top_sent_score_2,top_sent_3,top_sent_tag_3,top_sent_score_3,top_sent_4,top_sent_tag_4,top_sent_score_4,top_sent_5,top_sent_tag_5,top_sent_score_5
502,Misconception,"Much of the deep web consists of academic libraries, databases, and anything that is not indexed by normal search engines.","Private browsing protects users from being tracked by websites, employers, and governments.",Misconception,0.2822259962558746,"Social networking sites, such as Facebook and Twitter, have been created or financed by governments in order to spy on users.",Conspiracy,0.281617671251297,Italian neighborhoods in America are often violent and controlled by criminal networks.,Stereotype,0.262925773859024,"Large, influential industries are in fact tightly controlled by a small, secret group of people.",Conspiracy,0.2618552446365356,All the important media companies are dominated by a left‐wing elite that continuously promotes left‐wing politics.,Conspiracy,0.2564370930194855
503,Misconception,"Private browsing protects users from being tracked by websites, employers, and governments.","If you log into the government's Cash for Clunkers website (http://cars.gov/) from your home computer, the government can seize all of your personal and private information, and track your computer activity.",Controversy,0.5345134139060974,"Social networking sites, such as Facebook and Twitter, have been created or financed by governments in order to spy on users.",Conspiracy,0.4767465591430664,"Government of India showed support to cyber attacks by Indian hackers who took down thousands of pakistani websites, including government websites.",Controversy,0.4086009263992309,The government has a large amount of confidential data on every citizen without their knowledge or permission.,Conspiracy,0.4031322598457336,Government agencies secretly keep certain outspoken celebrities and citizens under constant surveillance.,Conspiracy,0.4011343717575073
504,Misconception,Submerging a mobile phone which has suffered from water damage into rice has not been shown to be effective in repairing them.,Rice causes birds to die by inflating their stomachs until they burst.,Misconception,0.3557296693325043,government sources had confirmed that United States personnel at the Guantanamo Bay detention camp had deliberately damaged a copy of the Quran by flushing it in a toilet in order to torment the prison's Muslim captives.,Controversy,0.2692472338676452,cell phones emit dangerous levels of radiation and can cause cancer.,Misconception,0.2684515118598938,A penny dropped from the Empire State Building can kill a person or crack the sidewalk.,Misconception,0.2596005201339721,Lithium-ion batteries spontaneously combusted in Samsung's Galaxy Note 7.,Controversy,0.2544778883457184
505,Misconception,Human population growth is decreasing and the world population is expected to peak and then begin falling during the 21st century.,COVID-19 is a biological weapon intended to eliminate the overcrowded human population.,Conspiracy,0.4497836828231811,Americans are reckless and imprudent people regarding the preservation of the environment. The United States (whose population is 327 million) has the second-highest carbon dioxide emissions after China (whose population is 1.4 billion).,Stereotype,0.4391092658042907,There is a massive Muslim plot to islamize Europe through mass immigration and high birth rates.,Conspiracy,0.4139367043972015,Vaccines are a form of population control.,Conspiracy,0.396826684474945,"overpopulation is the primary threat to the environment and that the only solution is to completely halt immigration, or for the most extreme, eradicate minority groups and ethnicities.",Conspiracy,0.3869527280330658
506,Misconception,Cooling towers in power stations and other facilities emit smoke or harmful fumes.,cell phones emit dangerous levels of radiation and can cause cancer.,Misconception,0.4215793311595917,Government aircrafts are deliberately spraying chemicals into the atmosphere.,Conspiracy,0.3193753361701965,There is no good data showing secondhand smoke kills people.,Misconception,0.3097752034664154,"Nuclear power poses many threats to people's health and environment such as the risk of nuclear weapons proliferation, long-term safe waste management and terrorism in the future.Nuclear power plants are complex systems where many things can and have gone wrong. And so nuclear energy is not a good long term source of sustainable energy.",Controversy,0.2958679795265198,The World Trade Centre towers were brought down by a controlled demolition.,Conspiracy,0.2900730669498443
507,Misconception,The Yellowstone Caldera is overdue for a supervolcano eruption.,"Youngest Toba eruption was a supervolcano eruption that occurred around 74,000 years ago causing a global volcanic winter of six to ten years and possibly a 1,000-year-long cooling episode.",Controversy,0.614041268825531,Giant mutant killer hornets created by exposure to radiation from the Fukushima Daiichi nuclear disaster have killed several people in Nebraska.,Fiction,0.382850170135498,The Fukushima Daiichi Nuclear Disaster (2011) released radioactive material into the environment.,Fact,0.3645678460597992,"In 2011, a nuclear accident at the Fukushima Daiichi Nuclear Power Plant in Japan was caused by an earthquake and tsunami.",Fact,0.3486557006835937,the threat of global warming is an attempt to promote nuclear power.,Conspiracy,0.3422321677207947
508,Misconception,The Earth's interior is not molten rock.,The Earth is hollow.,Conspiracy,0.5915132761001587,The Earth is the center of the universe.,Conspiracy,0.4853330254554748,The Earth is flat.,Conspiracy,0.4800833165645599,The Earth is round.,Fact,0.4467475116252899,The Earth is the only known planet to have liquid water on its surface.,Fact,0.4446995258331299
509,Misconception,The Amazon rainforest provides 20% of Earth's oxygen.,The Amazon Rainforest is in Africa.,Misconception,0.6883758902549744,Malaria is caused due to deforestation.,Fact,0.4386434555053711,The Earth is the only planet in our solar system with an atmosphere containing oxygen.,Fact,0.4247131645679474,Bigfoot is an ape-like creature that inhabits the forests of North America.,Fiction,0.3955413997173309,The equator runs through Africa.,Misconception,0.3847315907478332
510,Misconception,Rivers predominantly flow from north to south.,"Cadborosaurus, nicknamed Caddy by journalist Archie Wills, is a sea serpent in regions of the Pacific Coast of North America.",Fiction,0.2806384861469269,"Appalachian people are typically lawless, violent, and uneducated.",Stereotype,0.2768381834030151,The war between the North and the South resulted in the abolishment of slavery and the reunification of the United States.,Fact,0.2649602591991424,The equator runs through Africa.,Misconception,0.2434677630662918,most of the geologic features on Earth are explainable by a global flood.,Controversy,0.2382266670465469
511,Misconception,Human blood in veins is blue.,Vampires exist.,Fiction,0.3709681034088135,A vampire is a real creature that subsists by feeding on the vital essence (generally in the form of blood) of the living. They typically live in isolate forests.,Fiction,0.3627731502056122,"Hipposudoric acid, a red pigment found in hippo skin secretions causes them to produce pink milk.",Misconception,0.3161498606204986,"The slogan ""Red Bull gives you wings"" is used because in animal experiments, rats grew rudiment wings.",Conspiracy,0.3039483428001404,People of color are not as American as white people.,Stereotype,0.2831902205944061
512,Misconception,Stretching before or after exercise reduces delayed onset muscle soreness.,"People with Electromagnetic hypersensitivity have symptoms such as headache, fatigue, stress, sleep disturbances, skin prickling, burning sensations and rashes, pain and ache in muscles.",Controversy,0.3618698120117187,The Earth is the only known planet to have intelligent life.,Fact,-0.2273034006357193,A UFO and its extraterrestrial crew crash-landed in the New Mexico desert near Roswell.,Fiction,-0.2040265947580337,The Earth is the only known planet to support life.,Fact,-0.2036264836788177,cracking one's knuckles causes osteoarthritis.,Misconception,0.196769580245018
513,Misconception,Urine is sterile in the bladder.,male nurses are effeminate.,Stereotype,0.2609535753726959,Water fluoridation is a way to dispose of industrial waste.,Conspiracy,0.2541590631008148,circumcision is a way to prevent masturbation and reduce male sexual pleasure.,Controversy,0.2394314706325531,An embryo or fetus is a person with a right to life and so is equal to murder.,Controversy,0.2374208867549896,condom use causes HIV infections.,Conspiracy,0.2368873357772827
514,Misconception,cracking one's knuckles causes osteoarthritis.,Sugar does not cause hyperactivity in children.,Misconception,0.2855221331119537,gentrification leads to a reduction in crime in gentrifying neighborhoods.,Fact,0.2689253687858581,Monosodium glutamate (MSG) triggers migraine headaches.,Misconception,0.2684785723686218,"Not only does chocolate accelerate weight loss, but it leads to healthier cholesterol levels and overall increased well-being.",Misconception,0.2649826109409332,Leaky gut syndrome is a condition caused by the passage of harmful substances outward through the gut wall and may cause multiple sclerosis and autism.,Misconception,0.2629917860031128
515,Misconception,Rust does not cause tetanus infection.,extracts of shark cartilage can be used as cancer prevention treatments because Sharks cannot have cancer.,Misconception,0.2911716103553772,Water fluoridation is the controlled addition of fluoride to a public water supply to reduce tooth decay.,Fact,0.2611027657985687,Water fluoridation is a way to dispose of industrial waste.,Conspiracy,0.2509892582893371,"Diseases are often caused by microorganisms, such as bacteria and viruses.",Fact,0.2492688745260238,Zombies are real.,Fiction,0.2356611937284469
516,Misconception,"Diet has little influence on the body's detoxification, and there is no evidence that detoxification diets rid the body of toxins.","As a result of the elimination of all animal products, a vegan diet may lead to nutritional deficiencies that nullify any beneficial effects and may cause serious health issues.",Controversy,0.4352720379829407,"Not only does chocolate accelerate weight loss, but it leads to healthier cholesterol levels and overall increased well-being.",Misconception,0.3947053253650665,The government covers up the existence of toxins in the food supply.,Conspiracy,0.370974063873291,The Food and Drug Administration deliberately suppresses natural cures due to influence from the pharmaceutical industry.,Conspiracy,0.3623177409172058,"Specific foods, especially those that are rich in fat and/or sugar, are capable of promoting ""addiction""-like behavior and neuronal change.",Fact,0.3585710525512695
517,Misconception,Sugar does not cause hyperactivity in children.,Boys are diagnosed with ADHD at higher rates than girls.,Controversy,0.3826243579387665,Big business has deliberately suppressed evidence that Aspartame (a chemical sweetener) is an extremely potent poison.,Conspiracy,0.3735237419605255,"Regular consumption of Red Bull raises dopamine levels, which causes damage in the long term.",Conspiracy,0.3111925721168518,Red Bull contains illegal substances that raise the desire for the product.,Conspiracy,0.3008783757686615,The government refuses to tell us the truth about flying saucers.,Conspiracy,0.2964165806770324
518,Misconception,Swallowed chewing gum takes seven years to digest.,Rice causes birds to die by inflating their stomachs until they burst.,Misconception,0.2844756841659546,"Seeds are not the spicy part of chili peppers. In fact, seeds contain a low amount of capsaicin.",Misconception,0.2741919159889221,Big business has deliberately suppressed evidence that Aspartame (a chemical sweetener) is an extremely potent poison.,Conspiracy,0.2708984017372131,Toot faity is real and leaves pennies in exchange of tooth when the tooth are kept under the pillow at night.,Fiction,0.2578198909759521,The All Blacks were deliberately poisoned before the 1995 rugby world cup final.,Conspiracy,0.2271139174699783
519,Misconception,Monosodium glutamate (MSG) triggers migraine headaches.,"People with Electromagnetic hypersensitivity have symptoms such as headache, fatigue, stress, sleep disturbances, skin prickling, burning sensations and rashes, pain and ache in muscles.",Controversy,0.4143121540546417,"There is high possibility of adverse human health effects being in proximity of wind turbines.These effects include congenital abnormality, cancer, vertigo, nausia autism, ADHD, death, tinnitus, stress, fatigue, memory loss, attention defitist, vertigo, migraines and sleep deprivation.",Conspiracy,0.3984196782112121,Big business has deliberately suppressed evidence that Aspartame (a chemical sweetener) is an extremely potent poison.,Conspiracy,0.3171748220920563,Subliminal messages in Red Bull television commercials make consumers believe that Red Bull improves one's health.,Conspiracy,0.2957008183002472,Aromatherapy has been shown to improve psychological or physical well-being using aromatic materials like essential oils.,Controversy,0.2861548960208893
520,Misconception,"Alcoholic beverages do not make the entire body warmer, people just feel warm.","Russians are harsh, drink vodka all day, and are cold in nature.",Stereotype,0.4949013292789459,The Arctic Circle is the coldest place on Earth.,Misconception,0.3186512887477875,"doctors are cold, uncaring, and overpaid.",Stereotype,0.2855643332004547,"If a can of Red Bull is heated up to 104ºF, it releases health-threatening substances.",Conspiracy,0.2625431716442108,Eskimos do have a disproportionate number of words representing snow in their languages.,Misconception,0.2493793219327926
521,Misconception,Thomas Edison did not invent the light bulb. He developed the first practical light bulb.,Thomas Edison is the best inventor.,Controversy,0.7186824679374695,Light bulb companies prevent technological advances into producing longer-lasting light bulbs.,Controversy,0.5717000365257263,Nikola Tesla is the best inventor.,Controversy,0.5310229659080505,Alexander Graham Bell is the real inventor of telephone.,Controversy,0.4566930532455444,Alexander Graham Bell is the best inventor.,Controversy,0.4466228485107422
522,Misconception,A penny dropped from the Empire State Building can kill a person or crack the sidewalk.,Rice causes birds to die by inflating their stomachs until they burst.,Misconception,0.3256832063198089,The World Trade Centre towers were brought down by a controlled demolition.,Conspiracy,0.3123627007007599,"Marilyn Monroe and Robert F. Kennedy had an affair and she was killed by either the FBI or the CIA, who wished to use the murder as a ""point of pressure” against the Kennedys.",Conspiracy,0.3123329877853393,One or more rogue ‘cells’ in the British Secret Service constructed and carried out a plot to kill Diana.,Conspiracy,0.3093419373035431,"The familiar story that Isaac Newton was inspired to research the nature of gravity by an apple hitting his head is almost certainly apocryphal. All Newton himself ever said was that the idea came to him as he sat ""in a contemplative mood"" and ""was occasioned by the fall of an apple”.",Misconception,0.3045483827590942
523,Misconception,Dyslexia is diagnosed as mirror writing or reading letters or words backwards.,email and text messages can be intercepted and read by the government or hackers.,Misconception,0.2904761731624603,Girls are more likely to be diagnosed with depression than boys.,Controversy,0.2819022536277771,Men are more likely to be diagnosed with autism than women.,Controversy,0.2614365220069885,Bloody Mary is a ghost or spirit conjured to reveal the future. She is appears in a mirror when her name is called multiple times.,Fiction,0.2405539005994796,Advertisers flash subliminal images in television advertisements.,Controversy,0.2354311794042587
524,Misconception,Humans generate all of the brain cells they will ever have by the age of two years.,The average human life span is around 78 years.,Fact,0.4137196838855743,AI will eventually become self-aware and pose a threat to humanity.,Misconception,0.3644165098667145,Humans evolved from apes.,Fact,0.3481315672397613,"Automobile companies have been developing cars that can drive themselves, using artificial intelligence and advanced sensors since 2015.",Fact,0.3236526548862457,"human is an immortal, spiritual being that resides in a physical body and has had innumerable past lives.",Conspiracy,0.3230991661548614
525,Misconception,Humans have more than the commonly cited five senses.,Men are more likely to be homeless. Men make up a majority of the homeless population.,Controversy,0.3401535451412201,Animals have rights.,Controversy,0.3213646709918976,Biological evidence suggests men and women have different brain structures.,Controversy,0.3122137784957886,Humans evolved from apes.,Fact,0.3013183176517486,The average human life span is around 78 years.,Fact,0.3008275628089905
526,Misconception,The Bermuda Triangle has many recorded shipwrecks or mysterious disappearances.,The Bermuda Triangle is a mysterious place.,Fiction,0.842304527759552,The Bermuda Triangle is haunted.,Fiction,0.7739673256874084,Atlantis is a real sunken city.,Fiction,0.4456013739109039,The US government is behind the disappearance of Malaysia Airlines Flight 370.,Conspiracy,0.4452954530715942,Atlantis actually existed.,Controversy,0.4154998064041137
527,Misconception,Leaky gut syndrome is a condition caused by the passage of harmful substances outward through the gut wall and may cause multiple sclerosis and autism.,"There is high possibility of adverse human health effects being in proximity of wind turbines.These effects include congenital abnormality, cancer, vertigo, nausia autism, ADHD, death, tinnitus, stress, fatigue, memory loss, attention defitist, vertigo, migraines and sleep deprivation.",Conspiracy,0.4203203320503235,parental alienation is a mental health disorder in which a child expresses hostility or aversion to a parent as an effect of the manipulation of another parent.,Misconception,0.3770738542079925,"conversion therapy is ineffective at changing a person's sexual orientation or gender identity and frequently causes significant, long-term psychological harm in individuals who undergo it.",Fact,0.3599488437175751,"Diet has little influence on the body's detoxification, and there is no evidence that detoxification diets rid the body of toxins.",Misconception,0.3278798758983612,"As a result of the elimination of all animal products, a vegan diet may lead to nutritional deficiencies that nullify any beneficial effects and may cause serious health issues.",Controversy,0.3137718737125397
528,Misconception,Giving many vaccines at once may overwhelm or weaken a child's immature immune system and lead to adverse effects.,Vaccines are safe and effective.,Fact,0.5017839670181274,vaccines cause autism.,Conspiracy,0.4794593155384063,Vaccines cause autism.,Conspiracy,0.4794593155384063,Vaccines are a form of population control.,Conspiracy,0.4617052972316742,It is just to destroy a human embryo if it has the potential to cure countless numbers of patients and further our understanding of disease.,Controversy,0.3821379542350769
529,Misconception,parental alienation is a mental health disorder in which a child expresses hostility or aversion to a parent as an effect of the manipulation of another parent.,individuals displaying the characteristics of a mental disorder are likely to do something violent to others.,Controversy,0.4141615629196167,lesbianism is a gene passed from mothers to daughters which sometimes caused both to fight over the same woman.,Stereotype,0.3927467167377472,"conversion therapy is ineffective at changing a person's sexual orientation or gender identity and frequently causes significant, long-term psychological harm in individuals who undergo it.",Fact,0.39237180352211,Leaky gut syndrome is a condition caused by the passage of harmful substances outward through the gut wall and may cause multiple sclerosis and autism.,Misconception,0.3770738542079925,all sexual relationships with people other than an opposite-sex spouse undermines the traditional family and children should be reared in homes with both a father and a mother.,Controversy,0.3697485625743866
530,Misconception,Stockholm syndrome is a condition in which a hostage develops an emotional bond with their kidnapper while in captivity.,parental alienation is a mental health disorder in which a child expresses hostility or aversion to a parent as an effect of the manipulation of another parent.,Misconception,0.3486980199813843,"A Jewish mother is typically nagging, loud, highly-talkative, overprotective, smothering, and overbearing. She persists in interfering in her children's lives long after they have become adults and is excellent at making her children feel guilty for actions that may have caused her to suffer.",Stereotype,0.3461999893188476,Drug companies call normal behaviour a disorder so they can invent drugs to cure it.,Controversy,0.3123162388801574,"Every murderer deserves to die on the grounds that loss of life is incomparable to any penalty that allows them to remain alive, including life imprisonment.",Controversy,0.3087251782417297,El Trauco is a repulsive dwarf-like creature with hypnotic powers that is known to prey on and impregnate unmarried women.,Fiction,0.2883048355579376
531,Controversy,"There is correlation between specific stages of the roughly 29.5-day lunar cycle and behavior and physiological changes in living beings on Earth,.",The phases of the Moon effect the vocalizations of wolves.,Misconception,0.4225659370422363,"Mutations are not entirely random, nor do they occur at the same frequency everywhere in the genome. Certain regions of an organism's genome will be more or less likely to undergo mutation depending on the presence of DNA repair mechanisms and other mutation biases.",Misconception,0.3669479191303253,"The scientific theory of human-caused extinctions states that human activities, such as hunting and habitat destruction, are causing the extinction of certain species.",Fact,0.3586710691452026,"eating mostly plant-based foods while reducing the global consumption of animal products, especially ruminant livestock, can improve human health and significantly lower GHG emissions.",Controversy,0.3470771908760071,"There is an unknown, inexplicable energy all around us that makes us experience events, realize important insights, or meet certain people at a particular time. A lot of what we see, hear, think, or do is not a coincidence, but the result of mysterious forces that are all around us.",Controversy,0.3453967869281769
532,Controversy,most of the geologic features on Earth are explainable by a global flood.,The Earth's gravity is responsible for the oceans' tides.,Fact,0.4447987675666809,"World governments have hidden evidence for an advanced worldwide civilization with access to free energy and partially populated by giants called Tartaria, which was destroyed in the 1800s by a great ""mud flood"" cataclysm, causing its remains to be buried.",Conspiracy,0.4149375557899475,The Earth is the only known planet to have liquid water on its surface.,Fact,0.414779931306839,The Sahara Desert is the largest desert in the world.,Misconception,0.3821901679039001,The Seven Wonders of the Ancient World all still exist.,Fiction,0.3767953217029571
533,Controversy,"Animal magnetism is an invisible natural force possessed by all living things, including humans, animals and vegetables that could have physical effects, including healing.",The Skin-walkers are medicine men who have become evil and are able to shapeshift into animals and other people.,Fiction,0.3613657653331756,"As a result of the elimination of all animal products, a vegan diet may lead to nutritional deficiencies that nullify any beneficial effects and may cause serious health issues.",Controversy,0.3313095569610595,"Mutations are not entirely random, nor do they occur at the same frequency everywhere in the genome. Certain regions of an organism's genome will be more or less likely to undergo mutation depending on the presence of DNA repair mechanisms and other mutation biases.",Misconception,0.3260433673858642,"eating mostly plant-based foods while reducing the global consumption of animal products, especially ruminant livestock, can improve human health and significantly lower GHG emissions.",Controversy,0.3117540776729584,A vampire is a real creature that subsists by feeding on the vital essence (generally in the form of blood) of the living. They typically live in isolate forests.,Fiction,0.3106222450733185
534,Controversy,Aromatherapy has been shown to improve psychological or physical well-being using aromatic materials like essential oils.,Hypnosis is a state of extreme relaxation and inner focus in which a person is unusually responsive to suggestions made by the hypnotist.,Controversy,0.3069408535957336,"Specific foods, especially those that are rich in fat and/or sugar, are capable of promoting ""addiction""-like behavior and neuronal change.",Fact,0.2924147248268127,Monosodium glutamate (MSG) triggers migraine headaches.,Misconception,0.2861548960208893,"Earthing therapy or grounding is a therapy that effectively eases pain, provides a better night's sleep, and assists in diseases with symptoms of inflammation by being in direct physical contact with the ground or a device connected to electrical ground.",Controversy,0.2852672934532165,psychiatric treatments are ultimately more damaging than helpful to patients.,Controversy,0.2831473648548126
535,Controversy,"In cupping theray, cups are applied onto the skin and a suction is created, pulling the skin up. It effectively increases blood flow to certain areas to the body.","By placing their hands on, or near, a patient, practitioners of therapeutic touch are able to detect and manipulate the patient's energy field, to promote healing and reduce pain and anxiet.",Controversy,0.2950134873390198,"There is correlation between specific stages of the roughly 29.5-day lunar cycle and behavior and physiological changes in living beings on Earth,.",Controversy,0.2757485210895538,U.S. State Department is involved in drug trafficking and provides financial and material assistance to drug traffickers when law enforcement halts their working during investigations.,Conspiracy,0.2576556801795959,"Earthing therapy or grounding is a therapy that effectively eases pain, provides a better night's sleep, and assists in diseases with symptoms of inflammation by being in direct physical contact with the ground or a device connected to electrical ground.",Controversy,0.2541252076625824,"Not only does chocolate accelerate weight loss, but it leads to healthier cholesterol levels and overall increased well-being.",Misconception,0.228542074561119
536,Controversy,"Earthing therapy or grounding is a therapy that effectively eases pain, provides a better night's sleep, and assists in diseases with symptoms of inflammation by being in direct physical contact with the ground or a device connected to electrical ground.","People with Electromagnetic hypersensitivity have symptoms such as headache, fatigue, stress, sleep disturbances, skin prickling, burning sensations and rashes, pain and ache in muscles.",Controversy,0.4117740094661712,The healing of disease and disability can be brought about by religious faith through prayer or other rituals that can stimulate a divine presence and power.,Controversy,0.3708392679691314,"By placing their hands on, or near, a patient, practitioners of therapeutic touch are able to detect and manipulate the patient's energy field, to promote healing and reduce pain and anxiet.",Controversy,0.3106919825077057,Modern technology is a form of sorcery designed by hostile Western plots to harm or control others.,Conspiracy,0.3048808872699737,"Animal magnetism is an invisible natural force possessed by all living things, including humans, animals and vegetables that could have physical effects, including healing.",Controversy,0.2930187880992889
537,Controversy,Hypnosis is a state of extreme relaxation and inner focus in which a person is unusually responsive to suggestions made by the hypnotist.,El Trauco is a repulsive dwarf-like creature with hypnotic powers that is known to prey on and impregnate unmarried women.,Fiction,0.3333109617233276,"The human mind can be altered or controlled by certain psychological techniques making them cooperate in certain actions, sometimes illegal.",Controversy,0.3124554455280304,Aromatherapy has been shown to improve psychological or physical well-being using aromatic materials like essential oils.,Controversy,0.3069408535957336,"conversion therapy is ineffective at changing a person's sexual orientation or gender identity and frequently causes significant, long-term psychological harm in individuals who undergo it.",Fact,0.3002237975597381,psychiatric treatments are ultimately more damaging than helpful to patients.,Controversy,0.2845398485660553
538,Controversy,"black people have superior mental, physical, and paranormal powers because they have higher levels of melanin, the primary skin pigment in humans.",People of color are less intelligent than white people.,Stereotype,0.5428729057312012,black people are less intelligent.,Stereotype,0.4879045188426971,African Americans have a lower IQ.,Stereotype,0.4763814806938171,Caucasians are better educated than other races.,Stereotype,0.4690906405448913,The Aryan race is the pinnacle of human racial hierarchy. It is the purest and most superior human race that ever existed and its descendents show superior qualities till date.,Stereotype,0.4668933451175689
539,Controversy,The Quran made accurate statements about the world that science verified hundreds of years later.,The Bible contains ancient codes that can be deciphered to reveal the future.,Conspiracy,0.4161899983882904,"The universe, Earth, life, and humans, originated with supernatural acts of divine creation.",Controversy,0.412799209356308,NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.,Controversy,0.3884254992008209,Certain groups of scientists fabricate data in support of a particular scientific theory out of self-interest.,Conspiracy,0.3839913606643677,The Bible is a coded document from an alien race.,Conspiracy,0.3820023834705353
540,Fiction,A vampire is a real creature that subsists by feeding on the vital essence (generally in the form of blood) of the living. They typically live in isolate forests.,Vampires exist.,Fiction,0.4989616572856903,"The Beast of Bladenboro (colloquially known as the Vampire Beast of Bladenboro or Vampire Cat) was a creature responsible for a string of deaths amongst Bladenboro, North Carolina animals in the winter of 1953–54.",Fiction,0.4969780743122101,"The chupacabra is an animal that has the habit of attacking and drinking the blood of livestock, especially goats.",Fiction,0.4746313095092773,"Goatman is a creature resembling a goat-human hybrid often credited with canine deaths. It takes refuge in the woods of Beltsville, Maryland.",Fiction,0.4451496005058288,"The Highgate Vampire caused supernatural activity at Highgate Cemetery in London, England in the 1970s. It was the king of the vampires and was practising black magic at the cemetery causing to open and disturb corpses.",Fiction,0.4098336100578308
541,Controversy,"The elements of earth, water, air, and fire, are the fundamental building blocks of nature.","The universe, Earth, life, and humans, originated with supernatural acts of divine creation.",Controversy,0.4382678866386413,The Earth's gravity is responsible for the oceans' tides.,Fact,0.4035933315753937,The Earth is the only known planet to have liquid water on its surface.,Fact,0.3802269399166107,Sun is the center of the solar system and the planets orbit around it.,Fact,0.3682773411273956,The Earth is the only known planet to support life.,Fact,0.3615303039550781
542,Conspiracy,The United States federal government intentionally covered up crucial information in the aftermath of JFK assassination to prevent the conspiracy from being discovered.,The US government covered up crucial information in the aftermath of J. F. Kennedy’s assassination.,Conspiracy,0.8052858710289001,President Kennedy was killed by an organized conspiracy.,Conspiracy,0.6557600498199463,The fact that the US government is withholding information about the 9/11 attacks is evidence of a cover-up.,Conspiracy,0.6433544754981995,The CIA was involved in the death of JFK.,Conspiracy,0.6291416883468628,Central Intelligence Agency was responsible for the assassination of President John F. Kennedy.,Conspiracy,0.5981625914573669
543,Controversy,"water condensation trails (""contrails"") from aircraft consist of chemical or biological agents, or contain a toxic mix of aluminum, strontium and barium under secret government policies.",Worldwide governments and the military have been spraying mysterious substances into the atmosphere under the cover of normal aircraft contrails.,Conspiracy,0.5200464129447937,Government aircrafts are deliberately spraying chemicals into the atmosphere.,Conspiracy,0.510244607925415,The US government is hiding information about UFOs.,Conspiracy,0.3916040956974029,Men in black is a term for men dressed in black suits who claim to be government agents and harass or threaten UFO witnesses or victims of alien abductions to keep them quiet about what they have seen.,Fiction,0.3547869920730591,Evidence of unidentified flying objects and extraterrestrial visitors is being suppressed by the government.,Conspiracy,0.3487605154514313
544,Conspiracy,Sightings of the American singer Elvis Presley have been reported following his death in 1977. This proved that Elvis did not die and instead went into hiding.,Elvis Presley is still alive.,Conspiracy,0.7279079556465149,Elvis Presley is the best rock musician.,Controversy,0.5733025074005127,Princess Diana was murdered after trying to stop the September 11 attacks.,Conspiracy,0.3977862596511841,Certain celebrities and/or public figures actually faked their own deaths in order to escape the spotlight.,Conspiracy,0.3920080959796905,"After Walt Disney’s death, Walt’s body was placed in a cryostasis chamber located somewhere beneath Disney World or Epcot.",Fiction,0.3715566992759704
545,Conspiracy,"A group of international elites controls governments, industry, and media organizations, with the goal of establishing global hegemony. They were behind major wars of the last two centuries, and carried out staged events to deliberately manipulate economies.",A secret society—the Illuminati—has controlled most governments for centuries in order to form one world government.,Conspiracy,0.450508713722229,Members of a secret group have infiltrated governments and powerful organizations in order to 1 day bring their group to the point of global control.,Conspiracy,0.4462412297725677,"George Soros is in control of a large portion of the world's wealth and governments, and he secretly funds a large range of persons and organizations for nefarious purposes.",Conspiracy,0.438359647989273,A secret society called Illuminati is controlling world events.,Conspiracy,0.433032363653183,A secret society caled the Bilderberg Group is attempting to control global affairs.,Conspiracy,0.4325633645057678
546,Conspiracy,"George Soros is in control of a large portion of the world's wealth and governments, and he secretly funds a large range of persons and organizations for nefarious purposes.","Many well-known celebrities, politicians, and wealthy people are members of a secret society which has control over our lives.",Conspiracy,0.559762179851532,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,Conspiracy,0.5468190908432007,The Rothschild family controls the world’s finances.,Conspiracy,0.5122251510620117,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,Conspiracy,0.4697465002536773,Once the Rothschild family controled the world's wealth and financial institutions.,Conspiracy,0.467205673456192
547,Conspiracy,"Freemasons control large parts of the economies or judiciaries of a number of countries, and had involvement in events surrounding the sinking of the Titanic and the crimes of Jack the Ripper.",The Freemasons control world events.,Conspiracy,0.5127168893814087,The Freemasons are secretly running the world.,Conspiracy,0.4008114337921142,"Lee Harvey Oswald did not act alone in the assassination of President John F. Kennedy – an institution such as the FBI, CIA or the Mafia likely played a role.",Conspiracy,0.3977245092391968,A secret society called Illuminati is controlling world events.,Conspiracy,0.3950247466564178,Many of the major events in recent world history have been caused by a Jewish conspiracy.,Conspiracy,0.3914255797863006
548,Conspiracy,"The fashion trend of ""ripped denim"" jeans started as a means of communication, via specific forms of rips and holes, between agents of foreign states and their collaborators in Turkey.","The federal authorities routinely collect data on phone calls, emails and other electronic traffic that Americans generate, regardless of whether they have any bearing on a counterterrorism investigation.",Conspiracy,0.288686454296112,Men in black is a term for men dressed in black suits who claim to be government agents and harass or threaten UFO witnesses or victims of alien abductions to keep them quiet about what they have seen.,Fiction,0.2786182463169098,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact.,Conspiracy,0.2672092616558075,The Apollo‐moon landings were fake and filmed by Americans in a studio.,Conspiracy,0.2593252658843994,"The Government of China is engaged in espionage overseas, directed through diverse methods including cyber espionage to gain access to sensitive information remotely, signals intelligence, human intelligence as well as the exertion of political influence.",Conspiracy,0.2550719976425171
